number,target_id,target_title,source_id,source_title
6,38790,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,36475,Sword Art Online Alternative: Gun Gale Online
3,14131,Girls & Panzer,36475,Sword Art Online Alternative: Gun Gale Online
2,35240,Princess Principal,36475,Sword Art Online Alternative: Gun Gale Online
2,36038,Net-juu no Susume,36475,Sword Art Online Alternative: Gun Gale Online
1,16498,Shingeki no Kyojin,36475,Sword Art Online Alternative: Gun Gale Online
1,14345,Btooom!,36475,Sword Art Online Alternative: Gun Gale Online
1,12317,Upotte!!,36475,Sword Art Online Alternative: Gun Gale Online
1,17821,Stella Jogakuin Koutou-ka C³-bu,36475,Sword Art Online Alternative: Gun Gale Online
1,38656,Darwin's Game,36475,Sword Art Online Alternative: Gun Gale Online
9,16498,Shingeki no Kyojin,22687,Terra Formars
6,19775,Sidonia no Kishi,22687,Terra Formars
4,384,Gantz,22687,Terra Formars
4,34964,Killing Bites,22687,Terra Formars
3,11061,Hunter x Hunter (2011),22687,Terra Formars
3,58,Blue Gender,22687,Terra Formars
2,22319,Tokyo Ghoul,22687,Terra Formars
2,1374,Kyoushoku Soukou Guyver (2005),22687,Terra Formars
2,35076,Juuni Taisen,22687,Terra Formars
2,226,Elfen Lied,22687,Terra Formars
2,9926,Sekaiichi Hatsukoi,12695,Tight-rope
1,12531,Sakamichi no Apollon,12695,Tight-rope
1,37597,Dakaretai Otoko 1-i ni Odosarete Imasu.,12695,Tight-rope
1,3092,Junjou Romantica,12695,Tight-rope
1,20971,Kiniro no Corda: Blue♪Sky,21439,Uta no☆Prince-sama♪ Maji Love Revolutions
20,42361,"Ijiranaide, Nagatoro-san",41226,Uzaki-chan wa Asobitai!
14,35860,Karakai Jouzu no Takagi-san,41226,Uzaki-chan wa Asobitai!
8,34881,Aho Girl,41226,Uzaki-chan wa Asobitai!
3,28825,Himouto! Umaru-chan,41226,Uzaki-chan wa Asobitai!
3,38610,Tejina-senpai,41226,Uzaki-chan wa Asobitai!
2,37105,Grand Blue,41226,Uzaki-chan wa Asobitai!
2,38759,Sewayaki Kitsune no Senko-san,41226,Uzaki-chan wa Asobitai!
2,31636,Dagashi Kashi,41226,Uzaki-chan wa Asobitai!
1,33731,Gabriel DropOut,41226,Uzaki-chan wa Asobitai!
1,42351,Senpai ga Uzai Kouhai no Hanashi,41226,Uzaki-chan wa Asobitai!
12,853,Ouran Koukou Host Club,32899,Watashi ga Motete Dousunda
9,35968,Wotaku ni Koi wa Muzukashii,32899,Watashi ga Motete Dousunda
5,38555,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,32899,Watashi ga Motete Dousunda
5,33222,Fudanshi Koukou Seikatsu,32899,Watashi ga Motete Dousunda
4,23289,Gekkan Shoujo Nozaki-kun,32899,Watashi ga Motete Dousunda
3,33487,Masamune-kun no Revenge,32899,Watashi ga Motete Dousunda
2,33299,Magic-Kyun! Renaissance,32899,Watashi ga Motete Dousunda
1,15085,Amnesia,32899,Watashi ga Motete Dousunda
1,36902,Mahou Shoujo Ore,32899,Watashi ga Motete Dousunda
1,178,Ultra Maniac,32899,Watashi ga Motete Dousunda
6,30948,Kowabon,19383,Yami Shibai
5,30524,Kagewani,19383,Yami Shibai
3,7724,Shiki,19383,Yami Shibai
3,35069,Sekai no Yami Zukan,19383,Yami Shibai
3,36124,Itou Junji: Collection,19383,Yami Shibai
2,228,Jigoku Shoujo,19383,Yami Shibai
2,1571,Ghost Hunt,19383,Yami Shibai
2,279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,19383,Yami Shibai
2,2246,Mononoke,19383,Yami Shibai
1,24127,Hashi no Mukou,19383,Yami Shibai
4,30276,One Punch Man,40979,Yingxiong Zai Lin
1,41094,Xian Wang de Richang Shenghuo,40979,Yingxiong Zai Lin
2,1080,Sentou Yousei Yukikaze,284,Area 88 (TV)
1,194,Macross Zero,284,Area 88 (TV)
1,3089,The Sky Crawlers,284,Area 88 (TV)
1,889,Black Lagoon,284,Area 88 (TV)
1,2500,The Cockpit,284,Area 88 (TV)
1,239,Gankutsuou,284,Area 88 (TV)
1,3012,Gekitou! Crush Gear Turbo,2706,Bakusou Kyoudai Let's & Go WGP
1,2416,Grander Musashi RV,2706,Bakusou Kyoudai Let's & Go WGP
1,3116,Dash! Yonkurou,2706,Bakusou Kyoudai Let's & Go WGP
1,19365,Samurai Flamenco,32313,Concrete Revolutio: Choujin Gensou - The Last Song
1,33486,Boku no Hero Academia 2nd Season,32313,Concrete Revolutio: Choujin Gensou - The Last Song
1,23421,Re:␣Hamatora,32313,Concrete Revolutio: Choujin Gensou - The Last Song
9,5081,Bakemonogatari,6747,Dance in the Vampire Bund
8,7724,Shiki,6747,Dance in the Vampire Bund
5,8425,Gosick,6747,Dance in the Vampire Bund
4,343,Tsukuyomi: Moon Phase,6747,Dance in the Vampire Bund
3,3457,Vampire Knight,6747,Dance in the Vampire Bund
3,169,Shingetsutan Tsukihime,6747,Dance in the Vampire Bund
2,11617,High School DxD,6747,Dance in the Vampire Bund
2,355,Shakugan no Shana,6747,Dance in the Vampire Bund
2,150,Blood+,6747,Dance in the Vampire Bund
2,11005,Holy Knight,6747,Dance in the Vampire Bund
3,30,Neon Genesis Evangelion,930,Densetsu Kyojin Ideon
2,80,Mobile Suit Gundam,930,Densetsu Kyojin Ideon
2,2200,Muteki Choujin Zanbot 3,930,Densetsu Kyojin Ideon
1,9756,Mahou Shoujo Madoka★Magica,930,Densetsu Kyojin Ideon
1,1000,Uchuu Kaizoku Captain Herlock,930,Densetsu Kyojin Ideon
1,171,Strange Dawn,930,Densetsu Kyojin Ideon
1,89,Mobile Suit Victory Gundam,930,Densetsu Kyojin Ideon
1,3060,Dallos,930,Densetsu Kyojin Ideon
1,593,Mugen no Ryvius,930,Densetsu Kyojin Ideon
1,1690,Bokura no,930,Densetsu Kyojin Ideon
17,3455,To LOVE-Ru,11785,Haiyore! Nyaruko-san
7,13535,Binbougami ga!,11785,Haiyore! Nyaruko-san
5,9379,Denpa Onna to Seishun Otoko,11785,Haiyore! Nyaruko-san
4,357,Bokusatsu Tenshi Dokuro-chan,11785,Haiyore! Nyaruko-san
4,19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",11785,Haiyore! Nyaruko-san
4,8841,Kore wa Zombie Desu ka?,11785,Haiyore! Nyaruko-san
3,33206,Kobayashi-san Chi no Maid Dragon,11785,Haiyore! Nyaruko-san
3,2104,Seto no Hanayome,11785,Haiyore! Nyaruko-san
3,24705,"Ore, Twintail ni Narimasu.",11785,Haiyore! Nyaruko-san
3,15809,Hataraku Maou-sama!,11785,Haiyore! Nyaruko-san
13,123,Fushigi Yuugi,247,Harukanaru Toki no Naka de: Hachiyou Shou
4,1579,Kiniro no Corda: Primo Passo,247,Harukanaru Toki no Naka de: Hachiyou Shou
4,249,InuYasha,247,Harukanaru Toki no Naka de: Hachiyou Shou
3,3615,Neo Angelique Abyss,247,Harukanaru Toki no Naka de: Hachiyou Shou
2,100,Shin Shirayuki-hime Densetsu Prétear,247,Harukanaru Toki no Naka de: Hachiyou Shou
2,153,Juuni Kokuki,247,Harukanaru Toki no Naka de: Hachiyou Shou
2,12461,Hiiro no Kakera,247,Harukanaru Toki no Naka de: Hachiyou Shou
1,957,Saiunkoku Monogatari,247,Harukanaru Toki no Naka de: Hachiyou Shou
1,35251,Sengoku Night Blood,247,Harukanaru Toki no Naka de: Hachiyou Shou
1,15085,Amnesia,247,Harukanaru Toki no Naka de: Hachiyou Shou
3,18119,Servant x Service,1592,Hataraki Man
2,710,Rec,1592,Hataraki Man
2,7674,Bakuman.,1592,Hataraki Man
2,322,Paradise Kiss,1592,Hataraki Man
1,208,R.O.D: Read or Die,1592,Hataraki Man
1,31953,New Game!,1592,Hataraki Man
1,38162,Rinshi!! Ekoda-chan,1592,Hataraki Man
1,10178,Otona Joshi no Anime Time,1592,Hataraki Man
1,40513,Nami yo Kiitekure,1592,Hataraki Man
1,877,Nana,1592,Hataraki Man
1,6,Trigun,1180,Hyper Police
1,1151,Dominion,1180,Hyper Police
1,40060,BNA,1180,Hyper Police
1,1577,Taiho Shichau zo,1180,Hyper Police
1,1158,Geobreeders: File-X Chibi Neko Dakkan,1180,Hyper Police
1,534,Slayers,1180,Hyper Police
1,1802,Dirty Pair Flash,1180,Hyper Police
2,412,Kore ga Watashi no Goshujinsama,3616,Kamen no Maid Guy
2,2026,Hayate no Gotoku!,3616,Kamen no Maid Guy
2,72,Full Metal Panic? Fumoffu,3616,Kamen no Maid Guy
2,3229,Kimi ga Aruji de Shitsuji ga Ore de,3616,Kamen no Maid Guy
1,2985,Majin Tantei Nougami Neuro,3616,Kamen no Maid Guy
1,6633,Queen's Blade: Gyokuza wo Tsugu Mono,3616,Kamen no Maid Guy
1,3455,To LOVE-Ru,3616,Kamen no Maid Guy
1,6030,Needless,3616,Kamen no Maid Guy
1,590,Kage kara Mamoru!,3616,Kamen no Maid Guy
1,357,Bokusatsu Tenshi Dokuro-chan,3616,Kamen no Maid Guy
1,40513,Nami yo Kiitekure,33218,Kimi no Koe wo Todoketai
1,35839,Sora yori mo Tooi Basho,33218,Kimi no Koe wo Todoketai
1,9055,Tamayura,33218,Kimi no Koe wo Todoketai
2,400,Seihou Bukyou Outlaw Star,1184,Lost Universe
1,535,Slayers Next,1184,Lost Universe
1,424,Dirty Pair,1184,Lost Universe
1,1,Cowboy Bebop,1184,Lost Universe
1,1823,Shin Hakkenden,1184,Lost Universe
1,5074,Tetsuwan Birdy Decode:02,1184,Lost Universe
1,569,Musekinin Kanchou Tylor,1184,Lost Universe
1,274,Kiddy Grade,1184,Lost Universe
1,522,Metropolis,971,Astro Boy: Tetsuwan Atom
1,1816,Sonic X,971,Astro Boy: Tetsuwan Atom
1,25835,Shirobako,35965,Baja no Studio
1,38520,Inko Colors the Animation,35965,Baja no Studio
1,2164,Dennou Coil,49515,Digimon Ghost Game
1,40351,Pokemon (2019),49515,Digimon Ghost Game
1,19157,Youkai Watch,49515,Digimon Ghost Game
1,37324,Youkai Watch: Shadow Side,49515,Digimon Ghost Game
1,31442,Musaigen no Phantom World,49515,Digimon Ghost Game
1,1430,Lupin III: Cagliostro no Shiro,25383,Doraemon Movie 35: Nobita no Space Heroes
2,15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,1045,Elf wo Karu Mono-tachi
2,30831,Kono Subarashii Sekai ni Shukufuku wo!,1045,Elf wo Karu Mono-tachi
2,28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",1045,Elf wo Karu Mono-tachi
1,25,Sunabouzu,1045,Elf wo Karu Mono-tachi
1,241,Girls Bravo: First Season,1045,Elf wo Karu Mono-tachi
1,1816,Sonic X,1045,Elf wo Karu Mono-tachi
1,495,Bakuretsu Hunters,1045,Elf wo Karu Mono-tachi
1,2074,Kero Kero Chime,1045,Elf wo Karu Mono-tachi
1,534,Slayers,1045,Elf wo Karu Mono-tachi
1,1164,Mahou Senshi Louie,1045,Elf wo Karu Mono-tachi
1,2002,Heroic Age,1179,Gakuen Senki Muryou
1,11433,Ano Natsu de Matteru,1179,Gakuen Senki Muryou
1,5681,Summer Wars,1179,Gakuen Senki Muryou
1,1136,Betterman,1179,Gakuen Senki Muryou
1,2484,Gear Fighter Dendoh,1179,Gakuen Senki Muryou
1,308,Zettai Shounen,1179,Gakuen Senki Muryou
1,8917,Mouretsu Pirates,1179,Gakuen Senki Muryou
1,949,Top wo Nerae! Gunbuster,1179,Gakuen Senki Muryou
1,31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,1179,Gakuen Senki Muryou
1,840,Narue no Sekai,1179,Gakuen Senki Muryou
21,14345,Btooom!,384,Gantz
14,226,Elfen Lied,384,Gantz
9,6880,Deadman Wonderland,384,Gantz
9,16498,Shingeki no Kyojin,384,Gantz
8,1690,Bokura no,384,Gantz
6,24781,Imawa no Kuni no Alice (OVA),384,Gantz
6,1535,Death Note,384,Gantz
6,2346,Koroshiya 1 The Animation: Episode 0,384,Gantz
6,8074,Highschool of the Dead,384,Gantz
5,10620,Mirai Nikki (TV),384,Gantz
8,10620,Mirai Nikki (TV),39463,Gleipnir
7,38656,Darwin's Game,39463,Gleipnir
5,22535,Kiseijuu: Sei no Kakuritsu,39463,Gleipnir
3,35849,Darling in the FranXX,39463,Gleipnir
2,6880,Deadman Wonderland,39463,Gleipnir
2,8074,Highschool of the Dead,39463,Gleipnir
2,34964,Killing Bites,39463,Gleipnir
2,3087,Cencoroll,39463,Gleipnir
2,38668,Dorohedoro,39463,Gleipnir
1,159,Boukyaku no Senritsu,39463,Gleipnir
3,1303,The Animatrix,6867,Halo Legends
2,4094,Batman: Gotham Knight,6867,Halo Legends
1,237,Koukyoushihen Eureka Seven,6867,Halo Legends
1,94,Mobile Suit Gundam SEED Destiny,6867,Halo Legends
1,13239,Mass Effect: Paragon Lost,6867,Halo Legends
1,2262,Sin: The Movie,6867,Halo Legends
1,93,Mobile Suit Gundam SEED,6867,Halo Legends
1,5682,Phantom: Requiem for the Phantom,6867,Halo Legends
1,44410,Xing Hai Qishi,6867,Halo Legends
1,49357,Star Wars: Visions,6867,Halo Legends
3,2923,Shugo Chara!,8206,Hime Chen! Otogi Chikku Idol Lilpri
2,15061,Aikatsu!,8206,Hime Chen! Otogi Chikku Idol Lilpri
2,521,Mermaid Melody Pichi Pichi Pitch,8206,Hime Chen! Otogi Chikku Idol Lilpri
2,10257,Pretty Rhythm: Aurora Dream,8206,Hime Chen! Otogi Chikku Idol Lilpri
2,505,Fushigiboshi no☆Futagohime,8206,Hime Chen! Otogi Chikku Idol Lilpri
2,7645,Heartcatch Precure!,8206,Hime Chen! Otogi Chikku Idol Lilpri
2,607,Otogi Juushi Akazukin,8206,Hime Chen! Otogi Chikku Idol Lilpri
2,23135,PriPara,8206,Hime Chen! Otogi Chikku Idol Lilpri
1,7152,Anyamal Tantei Kiruminzoo,8206,Hime Chen! Otogi Chikku Idol Lilpri
1,5262,Shugo Chara!! Doki,8206,Hime Chen! Otogi Chikku Idol Lilpri
1,2780,Kyoufu no Bio Ningen Saishuu Kyoushi,3418,Jungle no Ouja Taa-chan
1,3272,Kinnikuman,3418,Jungle no Ouja Taa-chan
1,14719,JoJo no Kimyou na Bouken (TV),3418,Jungle no Ouja Taa-chan
1,967,Hokuto no Ken,3418,Jungle no Ouja Taa-chan
1,10033,Toriko,3418,Jungle no Ouja Taa-chan
1,223,Dragon Ball,3418,Jungle no Ouja Taa-chan
1,4427,Tatakae!! Ramenman,3418,Jungle no Ouja Taa-chan
4,31580,Ajin,36548,Kokkoku
3,31043,Boku dake ga Inai Machi,36548,Kokkoku
3,37522,Pet,36548,Kokkoku
2,34102,Sakurada Reset,36548,Kokkoku
2,323,Mousou Dairinin,36548,Kokkoku
2,34542,Inuyashiki,36548,Kokkoku
2,32962,Occultic;Nine,36548,Kokkoku
2,9253,Steins;Gate,36548,Kokkoku
2,32438,Mayoiga,36548,Kokkoku
1,790,Ergo Proxy,36548,Kokkoku
2,12883,Tsuritama,17819,Kyoto Animation: Suiei-hen
1,1022,Generator Gawl,1336,Kyoushoku Soukou Guyver II
1,1459,Uchuu no Kishi Tekkaman Blade,1336,Kyoushoku Soukou Guyver II
1,566,Tetsuwan Birdy,1336,Kyoushoku Soukou Guyver II
1,1492,Project ARMS,1336,Kyoushoku Soukou Guyver II
1,22687,Terra Formars,1336,Kyoushoku Soukou Guyver II
1,34420,Isekai Izakaya: Koto Aitheria no Izakaya Nobu,41556,Maiko-san Chi no Makanai-san
1,37033,Emiya-san Chi no Kyou no Gohan,41556,Maiko-san Chi no Makanai-san
1,33447,Piace: Watashi no Italian,41556,Maiko-san Chi no Makanai-san
1,48845,Li Linke de Xiao Guaner,41556,Maiko-san Chi no Makanai-san
1,30437,Wakako-zake,41556,Maiko-san Chi no Makanai-san
1,21649,Mitsuwano,41556,Maiko-san Chi no Makanai-san
1,35298,Ramen Daisuki Koizumi-san,41556,Maiko-san Chi no Makanai-san
1,4060,Grimm Meisaku Gekijou,6262,Manga Sekai Mukashibanashi
1,9951,Jiu Se Lu,6262,Manga Sekai Mukashibanashi
1,33349,Hajimete no Eigo: Sekai Meisaku Douwa,6262,Manga Sekai Mukashibanashi
1,7216,Sekai Douwa Anime Zenshuu,6262,Manga Sekai Mukashibanashi
1,7779,Andersen Monogatari (TV),6262,Manga Sekai Mukashibanashi
1,4389,Amada Anime Series: Super Mario Brothers,6262,Manga Sekai Mukashibanashi
1,7398,Sekai Meisaku Douwa,6262,Manga Sekai Mukashibanashi
1,30029,Video Ehonkan Sekai Meisaku Douwa,6262,Manga Sekai Mukashibanashi
1,2578,TaoTao Ehonkan Sekai Doubutsu Banashi,6262,Manga Sekai Mukashibanashi
1,3784,Evangelion: 2.0 You Can (Not) Advance,1968,Mobile Suit Zeta Gundam: A New Translation II - Lovers
10,33988,Demi-chan wa Kataritai,30307,Monster Musume no Iru Nichijou
9,2993,Rosario to Vampire,30307,Monster Musume no Iru Nichijou
8,11617,High School DxD,30307,Monster Musume no Iru Nichijou
7,3455,To LOVE-Ru,30307,Monster Musume no Iru Nichijou
7,33206,Kobayashi-san Chi no Maid Dragon,30307,Monster Musume no Iru Nichijou
3,29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,30307,Monster Musume no Iru Nichijou
3,29785,Jitsu wa Watashi wa,30307,Monster Musume no Iru Nichijou
2,8841,Kore wa Zombie Desu ka?,30307,Monster Musume no Iru Nichijou
2,40436,Peter Grill to Kenja no Jikan,30307,Monster Musume no Iru Nichijou
2,33244,Kiitarou Shounen no Youkai Enikki,30307,Monster Musume no Iru Nichijou
3,2130,Kaibutsu Oujo,1696,Murder Princess
2,4581,Shikabane Hime: Aka,1696,Murder Princess
1,1658,Karakuri no Kimi,1696,Murder Princess
1,889,Black Lagoon,1696,Murder Princess
1,270,Hellsing,1696,Murder Princess
1,10490,Blood-C,1696,Murder Princess
1,33012,Island,1696,Murder Princess
1,356,Fate/stay night,1696,Murder Princess
1,167,Scrapped Princess,1696,Murder Princess
1,6747,Dance in the Vampire Bund,1696,Murder Princess
2,2112,Over Drive,1209,Nasu: Andalusia no Natsu
1,18179,Yowamushi Pedal,1209,Nasu: Andalusia no Natsu
1,9646,Goddamn,1209,Nasu: Andalusia no Natsu
1,5525,07-Ghost,4662,Neo Angelique Abyss: Second Age
1,247,Harukanaru Toki no Naka de: Hachiyou Shou,4662,Neo Angelique Abyss: Second Age
1,1699,Romeo x Juliet,4662,Neo Angelique Abyss: Second Age
1,100,Shin Shirayuki-hime Densetsu Prétear,4662,Neo Angelique Abyss: Second Age
1,7058,Uragiri wa Boku no Namae wo Shitteiru,4662,Neo Angelique Abyss: Second Age
1,1744,Wagamama☆Fairy Mirumo de Pon!,5520,Onegai My Melody Sukkiri♪
28,32901,Eromanga-sensei,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai
16,10719,Boku wa Tomodachi ga Sukunai,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai
16,3467,Nogizaka Haruka no Himitsu,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai
9,8525,Kami nomi zo Shiru Sekai,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai
8,28825,Himouto! Umaru-chan,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai
7,240,Genshiken,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai
7,634,Koi Kaze,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai
7,1887,Lucky☆Star,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai
7,849,Suzumiya Haruhi no Yuuutsu,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai
7,4224,Toradora!,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai
2,8187,Fumiko no Kokuhaku,23285,Paulette no Isu
1,20965,Wonder Garden,23285,Paulette no Isu
1,5365,Tsumiki no Ie,23285,Paulette no Isu
1,15021,Yuki no Taiyou Pilot,23285,Paulette no Isu
1,14333,Tanken Driland,4191,Popolocrois Monogatari
1,33573,BanG Dream!,40763,Show By Rock!! Mashumairesh!!
2,113,Uchuu no Stellvia,5307,Sora wo Kakeru Shoujo
2,8917,Mouretsu Pirates,5307,Sora wo Kakeru Shoujo
2,3349,Kiddy GiRL-AND,5307,Sora wo Kakeru Shoujo
1,32182,Mob Psycho 100,5307,Sora wo Kakeru Shoujo
1,2904,Code Geass: Hangyaku no Lelouch R2,5307,Sora wo Kakeru Shoujo
1,13391,Rakuen Tsuihou,5307,Sora wo Kakeru Shoujo
1,1586,Aoi Umi no Tristia,5307,Sora wo Kakeru Shoujo
1,33899,IDOLiSH7,50934,Stars*Collection!
1,26243,Owari no Seraph,40485,Strike the Blood IV
18,2993,Rosario to Vampire,3455,To LOVE-Ru
17,11617,High School DxD,3455,To LOVE-Ru
17,11785,Haiyore! Nyaruko-san,3455,To LOVE-Ru
13,2104,Seto no Hanayome,3455,To LOVE-Ru
10,6166,Asobi ni Iku yo!,3455,To LOVE-Ru
10,18897,Nisekoi,3455,To LOVE-Ru
8,1293,Urusei Yatsura,3455,To LOVE-Ru
8,241,Girls Bravo: First Season,3455,To LOVE-Ru
7,30307,Monster Musume no Iru Nichijou,3455,To LOVE-Ru
5,195,Onegai☆Teacher,3455,To LOVE-Ru
1,5763,Uchuu Kuubo Blue Noah,7144,Uchuu Senkan Yamato: Fukkatsu-hen
19,1210,NHK ni Youkoso!,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!
13,14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!
11,28825,Himouto! Umaru-chan,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!
6,37614,Hitoribocchi no Marumaru Seikatsu,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!
6,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!
6,11843,Danshi Koukousei no Nichijou,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!
6,1887,Lucky☆Star,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!
5,31804,Kuma Miko,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!
5,14741,Chuunibyou demo Koi ga Shitai!,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!
4,1562,Yamato Nadeshiko Shichihenge♥,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!
1,530,Bishoujo Senshi Sailor Moon,616,Nurse Angel Ririka SOS
1,122,Full Moon wo Sagashite,616,Nurse Angel Ririka SOS
1,9756,Mahou Shoujo Madoka★Magica,616,Nurse Angel Ririka SOS
1,40610,Healin' Good♡Precure,616,Nurse Angel Ririka SOS
1,2272,Mahou no Princess Minky Momo: Yume no Naka no Rondo,616,Nurse Angel Ririka SOS
1,687,Tokyo Mew Mew,616,Nurse Angel Ririka SOS
1,7367,Naruto: The Cross Roads,9999,One Piece 3D: Mugiwara Chase
9,853,Ouran Koukou Host Club,907,Princess Princess
6,1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,907,Princess Princess
5,5030,Maria†Holic,907,Princess Princess
4,850,Gakuen Heaven,907,Princess Princess
3,1569,Otome wa Boku ni Koishiteru,907,Princess Princess
2,27727,Binan Koukou Chikyuu Boueibu LOVE!,907,Princess Princess
1,1912,Marginal Prince: Gekkeiju no Ouji-tachi,907,Princess Princess
1,2779,Sotsugyou M: Ore-tachi no Carnival,907,Princess Princess
1,3615,Neo Angelique Abyss,907,Princess Princess
1,3298,Hatenkou Yuugi,907,Princess Princess
7,26243,Owari no Seraph,37569,Sirius
3,32827,B: The Beginning,37569,Sirius
2,38000,Kimetsu no Yaiba,37569,Sirius
2,41265,Mars Red,37569,Sirius
2,777,Hellsing Ultimate,37569,Sirius
2,36028,Golden Kamuy,37569,Sirius
2,39063,Fairy Gone,37569,Sirius
1,14719,JoJo no Kimyou na Bouken (TV),37569,Sirius
1,31478,Bungou Stray Dogs,37569,Sirius
1,48580,Vanitas no Karte,37569,Sirius
1,21,One Piece,6941,Toriko: Jump Super Anime Tour 2009 Special
1,527,Pokemon,6941,Toriko: Jump Super Anime Tour 2009 Special
3,1559,Shijou Saikyou no Deshi Kenichi,230,Air Master
2,9513,Beelzebub,230,Air Master
1,168,s.CRY.ed,230,Air Master
1,551,Grappler Baki: Saidai Tournament-hen,230,Air Master
1,263,Hajime no Ippo,230,Air Master
1,427,Kaleido Star,230,Air Master
1,2026,Hayate no Gotoku!,230,Air Master
1,968,Kakutou Bijin Wulong: Rebirth,230,Air Master
1,174,Tenjou Tenge,230,Air Master
1,1292,Afro Samurai,230,Air Master
2,8074,Highschool of the Dead,3446,Biohazard: Degeneration
1,317,Final Fantasy VII: Advent Children,3446,Biohazard: Degeneration
1,3269,.hack//G.U. Trilogy,3446,Biohazard: Degeneration
1,1611,Galerians: Rion,3446,Biohazard: Degeneration
1,2746,Vexille: 2077 Nihon Sakoku,3446,Biohazard: Degeneration
1,267,Gungrave,3446,Biohazard: Degeneration
1,10702,Tekken: Blood Vengeance,3446,Biohazard: Degeneration
1,1269,Bio Hunter,3446,Biohazard: Degeneration
2,1575,Code Geass: Hangyaku no Lelouch,30383,Classroom☆Crisis
2,22147,Amagi Brilliant Park,30383,Classroom☆Crisis
1,32032,Seikaisuru Kado,30383,Classroom☆Crisis
1,31859,Hai to Gensou no Grimgar,30383,Classroom☆Crisis
1,13599,Robotics;Notes,30383,Classroom☆Crisis
1,32998,91 Days,30383,Classroom☆Crisis
1,39198,Kanata no Astra,30383,Classroom☆Crisis
1,237,Koukyoushihen Eureka Seven,30383,Classroom☆Crisis
1,6746,Durarara!!,30383,Classroom☆Crisis
1,48569,86 Part 2,30383,Classroom☆Crisis
1,1138,Medarot,7081,Danball Senki
1,5962,Metal Fight Beyblade,7081,Danball Senki
1,3272,Kinnikuman,3312,Dr. Slump
1,35363,"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",26057,Fate/kaleid liner Prisma☆Illya 2wei!: Mahou Shoujo in Onsen Ryokou
1,13349,Chouyaku Hyakuninisshu: Uta Koi.,13163,Furusato Saisei: Nippon no Mukashibanashi
1,4060,Grimm Meisaku Gekijou,13163,Furusato Saisei: Nippon no Mukashibanashi
1,750,Binchou-tan,13163,Furusato Saisei: Nippon no Mukashibanashi
1,16664,Kaguya-hime no Monogatari,13163,Furusato Saisei: Nippon no Mukashibanashi
1,19383,Yami Shibai,13163,Furusato Saisei: Nippon no Mukashibanashi
1,1854,Rockman Hoshi ni Negai wo,13163,Furusato Saisei: Nippon no Mukashibanashi
1,5875,Kobutori (1929),13163,Furusato Saisei: Nippon no Mukashibanashi
1,33206,Kobayashi-san Chi no Maid Dragon,39676,Hanhua Riji
1,2891,Iblard Jikan,6463,Hoshi wo Katta Hi
4,11617,High School DxD,2130,Kaibutsu Oujo
3,1696,Murder Princess,2130,Kaibutsu Oujo
2,3229,Kimi ga Aruji de Shitsuji ga Ore de,2130,Kaibutsu Oujo
2,2993,Rosario to Vampire,2130,Kaibutsu Oujo
2,357,Bokusatsu Tenshi Dokuro-chan,2130,Kaibutsu Oujo
